name;state_name;country_name;latitude;longitude;citied_by;cover_date
Gif-sur-Yvette;Île-de-France;France;48.68333;2.13333;12;2023-01-25
Gandhinagar;Gujarat;India;23.21667;72.68333;2;2023-01-24
Rio de Janeiro;Rio de Janeiro;Brazil;-22.92008;-43.33069;9;2023-01-24
Jilin;Jilin;China;43.85083;126.56028;6;2023-01-23
Xiamen;Fujian;China;24.47979;118.08187;12;2023-01-21
Munich;Bavaria;Germany;48.13743;11.57549;8;2023-01-20
Jilin;Jilin;China;43.85083;126.56028;34;2023-01-20
Tetouan;Tanger-Tétouan-Al Hoceïma;Morocco;35.58333;-5.5;7;2023-01-16
Zhuhai;Guangdong;China;22.27694;113.56778;27;2023-01-15
Chengdu;Sichuan;China;30.66667;104.06667;36;2023-01-15
Milan;Lombardy;Italy;45.46427;9.18951;25;2023-01-15
Guangzhou;Guangdong;China;23.11667;113.25;0;2023-01-13
Tehran;Tehran Province;Iran;35.69439;51.42151;5;2023-01-13
Cambridge;England;United Kingdom;52.2;0.11667;8;2023-01-13
Storrs;Connecticut;United States;41.80843;-72.24952;7;2023-01-11
Harbin;Heilongjiang;China;45.75;126.65;2;2023-01-09
Qingdao;Shandong;China;36.06488;120.38042;32;2023-01-07
Ottawa;Ontario;Canada;45.41117;-75.69812;9;2023-01-07
Kuala Terengganu;Terengganu;Malaysia;5.3302;103.1408;2;2023-01-06
Beijing;Beijing;China;39.9075;116.39723;0;2023-01-04
Shenzhen;Guangdong;China;22.55653;113.9859;21;2023-01-02
Ciamis;Jawa Barat;Indonesia;-7.3257;108.3534;9;2023-01-02
Beijing;Beijing;China;39.9075;116.39723;0;2023-01-01
Beijing;Beijing;China;39.9075;116.39723;42;2023-01-01
Shenzhen;Guangdong;China;22.55653;113.9859;2;2023-01-01
Bangkok;Bangkok;Thailand;13.75398;100.50144;0;2023-01-01
San Francisco;California;United States;37.77493;-122.41942;1;2023-01-01
Princeton;Florida;United States;25.53844;-80.40894;0;2023-01-01
Princeton;Illinois;United States;41.36809;-89.46481;0;2023-01-01
Princeton;Indiana;United States;38.35532;-87.56752;0;2023-01-01
Princeton;Kentucky;United States;37.10922;-87.88196;0;2023-01-01
Princeton;Massachusetts;United States;42.4487;-71.8773;0;2023-01-01
Princeton;Minnesota;United States;45.56997;-93.58163;0;2023-01-01
Princeton;Missouri;United States;40.40084;-93.5805;0;2023-01-01
Princeton;New Jersey;United States;40.34872;-74.65905;0;2023-01-01
Princeton;North Carolina;United States;35.46599;-78.16055;0;2023-01-01
Princeton;Texas;United States;33.18012;-96.49804;0;2023-01-01
Princeton;West Virginia;United States;37.36623;-81.10259;0;2023-01-01
Princeton;Wisconsin;United States;43.85081;-89.12178;0;2023-01-01
Stanford;California;United States;37.42411;-122.16608;40;2023-01-01
Stanford;Kentucky;United States;37.53119;-84.66189;40;2023-01-01
Stanford;Montana;United States;47.15358;-110.21826;40;2023-01-01
Shanghai;Shanghai;China;31.22222;121.45806;0;2023-01-01
Neubiberg;Bavaria;Germany;48.0771;11.65812;0;2023-01-01
Chengdu;Sichuan;China;30.66667;104.06667;0;2023-01-01
Harbin;Heilongjiang;China;45.75;126.65;0;2023-01-01
Dongguan;Guangdong;China;23.01797;113.74866;0;2023-01-01
Bengaluru;Karnataka;India;12.97194;77.59369;0;2023-01-01
Fairfax;California;United States;37.98715;-122.58887;0;2023-01-01
Fairfax;Iowa;United States;41.91945;-91.78101;0;2023-01-01
Fairfax;Minnesota;United States;44.52913;-94.72082;0;2023-01-01
Fairfax;Ohio;United States;39.14534;-84.39327;0;2023-01-01
Fairfax;Oklahoma;United States;36.57366;-96.7042;0;2023-01-01
Fairfax;South Carolina;United States;32.95905;-81.2365;0;2023-01-01
Fairfax;Virginia;United States;38.84622;-77.30637;0;2023-01-01
Fairfax;California;United States;37.98715;-122.58887;0;2023-01-01
Fairfax;Iowa;United States;41.91945;-91.78101;0;2023-01-01
Fairfax;Minnesota;United States;44.52913;-94.72082;0;2023-01-01
Fairfax;Ohio;United States;39.14534;-84.39327;0;2023-01-01
Fairfax;Oklahoma;United States;36.57366;-96.7042;0;2023-01-01
Fairfax;South Carolina;United States;32.95905;-81.2365;0;2023-01-01
Fairfax;Virginia;United States;38.84622;-77.30637;0;2023-01-01
Kassel;Hesse;Germany;51.31667;9.5;0;2023-01-01
Islamabad;Islamabad Capital Territory;Pakistan;33.72148;73.04329;0;2023-01-01
Mandi;Himachal Pradesh;India;31.71194;76.93273;0;2023-01-01
Ann Arbor;Michigan;United States;42.27756;-83.74088;10;2023-01-01
London;England;United Kingdom;51.50853;-0.12574;15;2023-01-01
Los Angeles;California;United States;34.05223;-118.24368;10;2023-01-01
