state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2;year;month;total_paper_num;total_cited_num;paper_num_density;citation_density;academic_index;crdi_index
zuid-holland;zuid-holland;netherlands;"Erasmus School of Health Policy &amp; Management";36;2020-09-01;netherlands;3194.8081331608287;2020;9;5;64;0.6196097612928373;7.931004944548318;10.666666666666666;6.405760457502606
samsun;samsun;turkey;Samsun University;26;2020-09-01;turkey;9468.872927074475;2020;9;1;26;0.10921954070569531;2.839708058348078;13.0;5.316309199684591
henan;henan;china;Henan Normal University;13;2020-09-01;china;166146.97192782612;2020;9;4;123;0.3327611486681984;10.2324053215471;24.6;11.721722156738432
beijing;beijing;china;Beijing University of Posts and Telecommunications;143;2020-09-01;china;16251.925428963288;2020;9;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
sichuan;sichuan;china;West China School of Medicine/West China Hospital of Sichuan University;25;2020-09-01;china;484815.9727816655;2020;9;11;538;0.8402381351508038;41.095283337375676;44.833333333333336;28.922951601953272
heilongjiang;heilongjiang;china;Heilongjiang University;30;2020-09-01;china;452255.98597234936;2020;9;7;155;0.5375515938542241;11.902928149629249;19.375;10.605159914494491
liaoning;liaoning;china;College of Information Science and Engineering, Northeastern University;11;2020-09-01;china;146513.72277093065;2020;9;12;320;1.0088373140614533;26.902328374972086;24.615384615384617;17.508850101472717
bayern;bayern;germany;Siemens AG;8;2020-08-30;germany;70023.87103382741;2020;8;15;221;1.344494940918044;19.808892129525848;13.8125;11.655295690147964
shaanxi;shaanxi;china;Xi'an Jiaotong University;8;2020-08-25;china;205731.15957931342;2020;8;13;593;1.0625836943299594;48.470163902897376;42.357142857142854;30.629963484790064
selangor;selangor;malaysia;Universiti Tenaga Nasional;4;2020-08-24;malaysia;7729.679785395419;2020;8;5;37;0.5584750097994315;4.1327150725157935;6.166666666666667;3.619285582993964
baden-wurttemberg;baden-wurttemberg;germany;Universität Freiburg;41;2020-08-24;germany;36123.56009294179;2020;8;11;185;1.04814529162435;17.627898086409523;15.416666666666666;11.364236681566846
jiangsu;jiangsu;china;Soochow University;8;2020-08-21;china;100090.77729351394;2020;8;23;1861;1.9975954479786986;161.63152733427646;77.54166666666667;80.3902631496406
zhejiang;zhejiang;china;Zhejiang Gongshang University;2;2020-08-14;china;101337.20568833864;2020;8;16;434;1.388139537786572;37.653284962460766;25.529411764705884;21.523612088317737
guangdong;guangdong;china;Huawei Technologies Co., Ltd.;12;2020-08-14;china;175489.81778468573;2020;8;25;1417;2.0703347366540346;117.34657287355068;54.5;57.9723025367349
selangor;selangor;malaysia;The University of Nottingham Malaysia Campus;20;2020-08-12;malaysia;7729.679785395419;2020;8;5;37;0.5584750097994315;4.1327150725157935;6.166666666666667;3.619285582993964
hubei;hubei;china;Huazhong University of Science and Technology;2;2020-08-09;china;185599.32192758835;2020;8;14;600;1.154034714825703;49.45863063538728;40.0;30.204221783404325
guangdong;guangdong;china;Sun Yat-Sen University;5;2020-08-09;china;175489.81778468573;2020;8;25;1417;2.0703347366540346;117.34657287355068;54.5;57.9723025367349
kerman;kerman;iran;Shahid Bahonar University of Kerman;22;2020-08-04;iran;183150.97399602045;2020;8;1;22;0.08252138107860922;1.8154703837294026;11.0;4.299330588269338
heilongjiang;heilongjiang;china;Harbin Institute of Technology;0;2020-08-04;china;452255.98597234936;2020;8;7;155;0.5375515938542241;11.902928149629249;19.375;10.605159914494491
henan;henan;china;Henan University of Science and Technology;28;2020-08-02;china;166146.97192782612;2020;8;4;123;0.3327611486681984;10.2324053215471;24.6;11.721722156738432
sichuan;sichuan;china;Business School of Sichuan University;2;2020-08-01;china;484815.9727816655;2020;8;11;538;0.8402381351508038;41.095283337375676;44.833333333333336;28.922951601953272
kent;kent;unitedkingdom;Kent Business School;2;2020-08-01;unitedkingdom;3549.823982141749;2020;8;3;66;0.3669753965641589;8.073458724411497;16.5;8.313478040325219
guangdong;guangdong;china;Shantou University;2;2020-08-01;china;175489.81778468573;2020;8;25;1417;2.0703347366540346;117.34657287355068;54.5;57.9723025367349
noord-brabant;noord-brabant;netherlands;Technische Universiteit Eindhoven;22;2020-08-01;netherlands;5201.112441882465;2020;8;5;63;0.5843292209505524;7.36254818397696;10.5;6.148959134975837
hubei;hubei;china;Wuhan University;59;2020-08-01;china;185599.32192758835;2020;8;14;600;1.154034714825703;49.45863063538728;40.0;30.204221783404325
bayern;bayern;germany;Institute for Employment Research, Nuremberg;11;2020-08-01;germany;70023.87103382741;2020;8;15;221;1.344494940918044;19.808892129525848;13.8125;11.655295690147964
bayern;bayern;germany;Technische Universität München;3;2020-08-01;germany;70023.87103382741;2020;8;15;221;1.344494940918044;19.808892129525848;13.8125;11.655295690147964
sfax;sfax;tunisia;Multimedia, InfoRmation systems and Advanced Computing Laboratory;13;2020-08-01;tunisia;7070.717839457678;2020;8;2;33;0.22563536564660414;3.7229835331689682;11.0;4.982872966271858
osaka;osaka;japan;National Institutes of Biomedical Innovation, Health and Nutrition;49;2020-08-01;japan;1855.0249239114562;2020;8;1;49;0.13286931220291193;6.510596297942684;24.5;10.381155203381866
guangdong;guangdong;china;South China University of Technology;147;2020-08-01;china;175489.81778468573;2020;8;25;1417;2.0703347366540346;117.34657287355068;54.5;57.9723025367349
hunan;hunan;china;National University of Defense Technology China;52;2020-08-01;china;211351.48961511627;2020;8;11;417;0.897132899701675;34.00949265232713;34.75;23.2188751840096
nordrhein-westfalen;nordrhein-westfalen;germany;Technische Universität Dortmund;5;2020-07-25;germany;34537.8361635312;2020;7;6;162;0.574171489479677;15.502630215951278;23.142857142857142;13.073219616096033
noord-holland;noord-holland;netherlands;Universiteit van Amsterdam;6;2020-07-25;netherlands;3485.83912495848;2020;7;2;22;0.2451956694619205;2.6971523640811257;7.333333333333333;3.4252271222921262
hunan;hunan;china;National University of Defense Technology China;6;2020-07-25;china;211351.48961511627;2020;7;11;417;0.897132899701675;34.00949265232713;34.75;23.2188751840096
guangdong;guangdong;china;Shenzhen University Health Science Center;5;2020-07-24;china;175489.81778468573;2020;7;25;1417;2.0703347366540346;117.34657287355068;54.5;57.9723025367349
gauteng;gauteng;southafrica;University of Johannesburg;229;2020-07-21;southafrica;18213.915798629;2020;7;6;254;0.6116210390825483;25.891957321161208;36.285714285714285;20.92976421531935
hunan;hunan;china;National University of Defense Technology China;9;2020-07-13;china;211351.48961511627;2020;7;11;417;0.897132899701675;34.00949265232713;34.75;23.2188751840096
lincolnshire;lincolnshire;unitedkingdom;University of Lincoln;14;2020-07-05;unitedkingdom;5947.3673910662865;2020;7;1;14;0.11506325160693644;1.6108855224971101;7.0;2.908649591368016
shandong;shandong;china;Qingdao University;15;2020-07-03;china;155914.8264022369;2020;7;9;130;0.7526926597472683;10.872227307460543;13.0;8.208306655735937
hebei;hebei;china;North China University of Science and Technology;25;2020-07-02;china;188968.3850206354;2020;7;3;34;0.24692698753073003;2.798505858681607;8.5;3.8484776154041125
timis;timis;romania;Universitatea de Medicina si Farmacie Victor Babes din Timisoara;20;2020-07-02;romania;8855.883102209309;2020;7;1;20;0.11002370784135058;2.2004741568270116;10.0;4.103499288222787
uusimaa;uusimaa;finland;Helsingin Yliopisto;6;2020-07-02;finland;9037.14350288175;2020;7;7;134;0.7684531058706873;14.710388026667442;16.75;10.742947044179376
heilongjiang;heilongjiang;china;Harbin Institute of Technology;9;2020-07-01;china;452255.98597234936;2020;7;7;155;0.5375515938542241;11.902928149629249;19.375;10.605159914494491
guangxi;guangxi;china;Guangxi University of Science and Technology;1;2020-07-01;china;237306.69728644393;2020;7;1;1;0.08079428617877336;0.08079428617877336;0.5;0.22052952411918225
baden-wurttemberg;baden-wurttemberg;germany;NEC Laboratories Europe GmbH;3;2020-07-01;germany;36123.56009294179;2020;7;11;185;1.04814529162435;17.627898086409523;15.416666666666666;11.364236681566846
gifu;gifu;japan;Gifu University;0;2020-07-01;japan;10685.667231307798;2020;7;1;0;0.10779634720028762;0.0;0.0;0.03593211573342921
fukuoka;fukuoka;japan;Kyushu Sangyo University;0;2020-07-01;japan;5051.354439295566;2020;7;1;0;0.11726615573495036;0.0;0.0;0.039088718578316785
noord-brabant;noord-brabant;netherlands;Technische Universiteit Eindhoven;2;2020-07-01;netherlands;5201.112441882465;2020;7;5;63;0.5843292209505524;7.36254818397696;10.5;6.148959134975837
hubei;hubei;china;Wuhan University;3;2020-07-01;china;185599.32192758835;2020;7;14;600;1.154034714825703;49.45863063538728;40.0;30.204221783404325
hubei;hubei;china;Huazhong University of Science and Technology;3;2020-07-01;china;185599.32192758835;2020;7;14;600;1.154034714825703;49.45863063538728;40.0;30.204221783404325
zuid-holland;zuid-holland;netherlands;Erasmus Universiteit Rotterdam;6;2020-07-01;netherlands;3194.8081331608287;2020;7;5;64;0.6196097612928373;7.931004944548318;10.666666666666666;6.405760457502606
zhejiang;zhejiang;china;School of Aeronautics and Astronautics, Zhejiang University;12;2020-07-01;china;101337.20568833864;2020;7;16;434;1.388139537786572;37.653284962460766;25.529411764705884;21.523612088317737
jiangsu;jiangsu;china;Nanjing Forestry University;28;2020-07-01;china;100090.77729351394;2020;7;23;1861;1.9975954479786986;161.63152733427646;77.54166666666667;80.3902631496406
xinjiang;xinjiang;china;Xinjiang University;101;2020-07-01;china;1630221.7282375696;2020;7;3;113;0.20972821227480629;7.899762662351037;28.25;12.119830291541946
nakhonpathom;nakhonpathom;thailand;Mahidol University;25;2020-07-01;thailand;2103.9258592917945;2020;7;1;25;0.13068418159194042;3.2671045397985106;12.5;5.29926290713015
hubei;hubei;china;Wuchang University of Technology;60;2020-07-01;china;185599.32192758835;2020;7;14;600;1.154034714825703;49.45863063538728;40.0;30.204221783404325
guangdong;guangdong;china;Shenzhen University;3;2020-06-29;china;175489.81778468573;2020;6;25;1417;2.0703347366540346;117.34657287355068;54.5;57.9723025367349
anhui;anhui;china;Anhui Xinhua University;1;2020-06-15;china;140193.66751959352;2020;6;4;8;0.337530319834612;0.675060639669224;1.6;0.8708636531679455
shandong;shandong;china;Shandong Normal University;0;2020-06-15;china;155914.8264022369;2020;6;9;130;0.7526926597472683;10.872227307460543;13.0;8.208306655735937
nordrhein-westfalen;nordrhein-westfalen;germany;Universität Bonn;125;2020-06-15;germany;34537.8361635312;2020;6;6;162;0.574171489479677;15.502630215951278;23.142857142857142;13.073219616096033
baden-wurttemberg;baden-wurttemberg;germany;ABB Corporate Research, Heidelberg;1;2020-06-10;germany;36123.56009294179;2020;6;11;185;1.04814529162435;17.627898086409523;15.416666666666666;11.364236681566846
beijing;beijing;china;Institute of Computing Technology Chinese Academy of Sciences;8;2020-06-08;china;16251.925428963288;2020;6;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
oxfordshire;oxfordshire;unitedkingdom;Oxford Social Sciences Division;21;2020-06-08;unitedkingdom;2617.0936147012267;2020;6;15;1070;1.905923197941931;135.9558547865244;66.875;68.24559266148879
noord-brabant;noord-brabant;netherlands;Technische Universiteit Eindhoven;19;2020-06-01;netherlands;5201.112441882465;2020;6;5;63;0.5843292209505524;7.36254818397696;10.5;6.148959134975837
heilongjiang;heilongjiang;china;Harbin Engineering University;3;2020-06-01;china;452255.98597234936;2020;6;7;155;0.5375515938542241;11.902928149629249;19.375;10.605159914494491
centralfinland;centralfinland;finland;University of Jyväskylä;30;2020-06-01;finland;19394.201850594956;2020;6;2;44;0.2025771667171233;4.456697667776712;14.666666666666666;6.441980500386833
gauteng;gauteng;southafrica;Tshwane University of Technology;6;2020-06-01;southafrica;18213.915798629;2020;6;6;254;0.6116210390825483;25.891957321161208;36.285714285714285;20.92976421531935
nordrhein-westfalen;nordrhein-westfalen;germany;Paderborn University;1;2020-06-01;germany;34537.8361635312;2020;6;6;162;0.574171489479677;15.502630215951278;23.142857142857142;13.073219616096033
beijing;beijing;china;Beijing University of Posts and Telecommunications;8;2020-06-01;china;16251.925428963288;2020;6;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
centralfinland;centralfinland;finland;University of Jyväskylä;14;2020-06-01;finland;19394.201850594956;2020;6;2;44;0.2025771667171233;4.456697667776712;14.666666666666666;6.441980500386833
jiangsu;jiangsu;china;Soochow University;8;2020-06-01;china;100090.77729351394;2020;6;23;1861;1.9975954479786986;161.63152733427646;77.54166666666667;80.3902631496406
hubei;hubei;china;Wuhan University;28;2020-06-01;china;185599.32192758835;2020;6;14;600;1.154034714825703;49.45863063538728;40.0;30.204221783404325
vastragotaland;vastragotaland;sweden;RISE Research Institutes of Sweden AB;28;2020-06-01;sweden;29476.739142030045;2020;6;3;218;0.29150579366875423;21.182754339929474;54.5;25.324753377866074
lancashire;lancashire;unitedkingdom;School of Computing and Communications, Lancaster University;54;2020-06-01;unitedkingdom;2814.002014614705;2020;6;3;97;0.37770444616253374;12.212443759255256;24.25;12.28004940180593
madrid;madrid;spain;Universidad Pontificia Comillas, Escuela Técnica Superior de Ingeniería, Instituto de Investigación Tecnológica;32;2020-06-01;spain;8000.7993162945595;2020;6;4;182;0.4450664638991734;20.250524107412392;36.4;19.03186352377052
vastragotaland;vastragotaland;sweden;Volvo Group;185;2020-06-01;sweden;29476.739142030045;2020;6;3;218;0.29150579366875423;21.182754339929474;54.5;25.324753377866074
valladolid;valladolid;spain;Universidad de Valladolid;24;2020-06-01;spain;8130.972691513911;2020;6;2;270;0.22213438494059642;29.988141966980518;90.0;40.070092117307034
bayern;bayern;germany;Technische Universität München;2;2020-06-01;germany;70023.87103382741;2020;6;15;221;1.344494940918044;19.808892129525848;13.8125;11.655295690147964
sichuan;sichuan;china;Business School of Sichuan University;17;2020-06-01;china;484815.9727816655;2020;6;11;538;0.8402381351508038;41.095283337375676;44.833333333333336;28.922951601953272
jiangsu;jiangsu;china;Nanjing Hydraulic Research Institute;123;2020-06-01;china;100090.77729351394;2020;6;23;1861;1.9975954479786986;161.63152733427646;77.54166666666667;80.3902631496406
fukushima;fukushima;japan;The University of Aizu;174;2020-06-01;japan;13986.181102757586;2020;6;1;174;0.10475705392174514;18.227727382383655;87.0;35.110828145435136
jilin;jilin;china;Northeast Electric Power University;20;2020-05-21;china;191022.3391030987;2020;5;5;125;0.4111791081918886;10.279477704797214;20.833333333333332;10.507996715440811
jiangsu;jiangsu;china;Changzhou University;18;2020-05-21;china;100090.77729351394;2020;5;23;1861;1.9975954479786986;161.63152733427646;77.54166666666667;80.3902631496406
shaanxi;shaanxi;china;Northwestern Polytechnical University;2;2020-05-15;china;205731.15957931342;2020;5;13;593;1.0625836943299594;48.470163902897376;42.357142857142854;30.629963484790064
devon;devon;unitedkingdom;University of Exeter;7;2020-05-07;unitedkingdom;6587.900143297275;2020;5;3;29;0.34117498579954586;3.2980248627289432;7.25;3.6297332828428295
baden-wurttemberg;baden-wurttemberg;germany;Karlsruher Institut für Technologie;34;2020-05-01;germany;36123.56009294179;2020;5;11;185;1.04814529162435;17.627898086409523;15.416666666666666;11.364236681566846
shaanxi;shaanxi;china;Xi'an Jiaotong University;8;2020-05-01;china;205731.15957931342;2020;5;13;593;1.0625836943299594;48.470163902897376;42.357142857142854;30.629963484790064
saarland;saarland;germany;CISPA - Helmholtz Center for Information Security;38;2020-05-01;germany;2654.1387204172993;2020;5;1;38;0.12683511093198938;4.819734215415596;19.0;7.9821897754491955
zhejiang;zhejiang;china;Zhejiang Lab;29;2020-05-01;china;101337.20568833864;2020;5;16;434;1.388139537786572;37.653284962460766;25.529411764705884;21.523612088317737
uusimaa;uusimaa;finland;Aalto University;26;2020-05-01;finland;9037.14350288175;2020;5;7;134;0.7684531058706873;14.710388026667442;16.75;10.742947044179376
jiangsu;jiangsu;china;Nanjing Medical University;1;2020-05-01;china;100090.77729351394;2020;5;23;1861;1.9975954479786986;161.63152733427646;77.54166666666667;80.3902631496406
jiangsu;jiangsu;china;Xi'an Jiaotong-Liverpool University;34;2020-05-01;china;100090.77729351394;2020;5;23;1861;1.9975954479786986;161.63152733427646;77.54166666666667;80.3902631496406
